DATE,USDBDT
2010-10-28,69.2760009765625
2010-10-29,69.44300079345703
2010-11-01,69.08000183105469
2010-11-02,69.35800170898438
2010-11-03,69.23400115966797
2010-11-04,69.16400146484375
2010-11-05,69.05000305175781
2010-11-08,69.31400299072266
2010-11-09,68.96700286865234
2010-11-10,69.05699920654297
2010-11-11,69.18800354003906
2010-11-12,69.10900115966797
2010-11-15,69.24600219726562
2010-11-16,69.00599670410156
2010-11-17,69.12200164794922
2010-11-18,69.0739974975586
2010-11-19,69.11399841308594
2010-11-22,68.98500061035156
2010-11-23,69.25299835205078
2010-11-24,69.01499938964844
2010-11-25,68.9469985961914
2010-11-26,68.97100067138672
2010-11-29,69.09200286865234
2010-11-30,68.99400329589844
2010-12-01,69.1449966430664
2010-12-02,69.06900024414062
2010-12-03,69.11699676513672
2010-12-06,68.3270034790039
2010-12-07,69.11199951171875
2010-12-08,69.21499633789062
2010-12-09,69.23899841308594
2010-12-10,69.2750015258789
2010-12-13,69.25
2010-12-14,69.08599853515625
2010-12-15,69.13300323486328
2010-12-16,69.21499633789062
2010-12-17,69.19400024414062
2010-12-20,69.68900299072266
2010-12-21,69.28600311279297
2010-12-22,69.11199951171875
2010-12-23,69.19499969482422
2010-12-24,69.18399810791016
2010-12-27,69.20700073242188
2010-12-28,69.2979965209961
2010-12-29,69.3949966430664
2010-12-30,69.10399627685547
2010-12-31,69.1780014038086
2011-01-03,69.19599914550781
2011-01-04,69.12000274658203
2011-01-05,69.58100128173828
2011-01-06,69.71700286865234
2011-01-07,69.5
2011-01-10,69.91500091552734
2011-01-11,69.63099670410156
2011-01-12,69.5469970703125
2011-01-13,68.71299743652344
2011-01-14,69.68800354003906
2011-01-17,69.9000015258789
2011-01-18,69.63700103759766
2011-01-19,69.66300201416016
2011-01-20,69.7760009765625
2011-01-21,69.81099700927734
2011-01-24,69.41400146484375
2011-01-25,69.72599792480469
2011-01-26,69.76799774169922
2011-01-27,69.75299835205078
2011-01-28,69.51200103759766
2011-01-31,70.05400085449219
2011-02-01,69.51100158691406
2011-02-02,69.65499877929688
2011-02-03,69.78099822998047
2011-02-04,69.79499816894531
2011-02-07,70.12999725341797
2011-02-08,69.66500091552734
2011-02-09,69.95600128173828
2011-02-10,69.81500244140625
2011-02-11,69.70800018310547
2011-02-14,69.5999984741211
2011-02-15,69.74700164794922
2011-02-16,69.7300033569336
2011-02-17,69.76100158691406
2011-02-18,69.71399688720703
2011-02-21,68.95600128173828
2011-02-22,69.71099853515625
2011-02-23,69.6729965209961
2011-02-24,69.73799896240234
2011-02-25,69.74199676513672
2011-02-28,69.68199920654297
2011-03-01,69.71199798583984
2011-03-02,70.05500030517578
2011-03-03,70.09300231933594
2011-03-04,70.2020034790039
2011-03-07,70.20099639892578
2011-03-08,70.18399810791016
2011-03-09,70.27100372314453
2011-03-10,70.24400329589844
2011-03-11,70.35199737548828
2011-03-14,69.59400177001953
2011-03-15,70.3030014038086
2011-03-16,70.26899719238281
2011-03-17,70.66600036621094
2011-03-18,70.68099975585938
2011-03-21,70.4469985961914
2011-03-22,70.5
2011-03-23,70.89900207519531
2011-03-24,71.41000366210938
2011-03-25,71.19400024414062
2011-03-28,71.66600036621094
2011-03-29,71.427001953125
2011-03-30,71.23699951171875
2011-03-31,71.45999908447266
2011-04-01,71.23899841308594
2011-04-04,70.87300109863281
2011-04-05,71.49400329589844
2011-04-06,71.47899627685547
2011-04-07,71.5469970703125
2011-04-08,71.4209976196289
2011-04-11,71.23500061035156
2011-04-12,71.61299896240234
2011-04-13,71.4489974975586
2011-04-14,71.49400329589844
2011-04-18,71.70600128173828
2011-04-19,71.60600280761719
2011-04-20,71.59200286865234
2011-04-21,71.5979995727539
2011-04-22,71.5979995727539
2011-04-25,71.6709976196289
2011-04-26,71.91400146484375
2011-04-27,71.66400146484375
2011-04-28,71.7229995727539
2011-04-29,71.69100189208984
2011-05-02,71.95700073242188
2011-05-03,71.65799713134766
2011-05-04,71.69499969482422
2011-05-05,71.77100372314453
2011-05-06,71.91600036621094
2011-05-09,72.90499877929688
2011-05-10,71.89399719238281
2011-05-11,71.89199829101562
2011-05-12,71.86799621582031
2011-05-13,71.83200073242188
2011-05-16,72.76799774169922
2011-05-17,71.90399932861328
2011-05-18,71.88200378417969
2011-05-19,71.88600158691406
2011-05-20,71.86399841308594
2011-05-23,72.31500244140625
2011-05-24,72.03700256347656
2011-05-25,72.01499938964844
2011-05-26,72.01100158691406
2011-05-27,72.12000274658203
2011-05-30,71.7979965209961
2011-05-31,72.16300201416016
2011-06-01,72.21600341796875
2011-06-02,72.2979965209961
2011-06-03,72.36100006103516
2011-06-06,71.63400268554688
2011-06-07,72.4219970703125
2011-06-08,72.57499694824219
2011-06-09,72.54499816894531
2011-06-10,72.59300231933594
2011-06-13,73.08300018310547
2011-06-14,72.66000366210938
2011-06-15,72.6780014038086
2011-06-16,72.62000274658203
2011-06-17,72.58899688720703
2011-06-20,72.53099822998047
2011-06-21,72.67400360107422
2011-06-22,72.75299835205078
2011-06-23,72.75499725341797
2011-06-24,72.58999633789062
2011-06-27,72.71199798583984
2011-06-28,72.52100372314453
2011-06-29,72.83399963378906
2011-06-30,72.80899810791016
2011-07-01,72.66799926757812
2011-07-04,72.80899810791016
2011-07-05,72.98500061035156
2011-07-06,73.02400207519531
2011-07-07,73.0250015258789
2011-07-08,73.05799865722656
2011-07-11,73.08499908447266
2011-07-12,73.12799835205078
2011-07-13,73.10199737548828
2011-07-14,73.23400115966797
2011-07-15,73.25
2011-07-18,73.24299621582031
2011-07-19,73.1510009765625
2011-07-20,73.24299621582031
2011-07-21,73.4540023803711
2011-07-22,73.41899871826172
2011-07-25,73.65499877929688
2011-07-26,73.31600189208984
2011-07-27,73.43399810791016
2011-07-28,73.4260025024414
2011-07-29,73.48600006103516
2011-08-01,72.64800262451172
2011-08-02,73.48100280761719
2011-08-03,73.24400329589844
2011-08-04,73.48699951171875
2011-08-05,73.96700286865234
2011-08-08,72.822998046875
2011-08-09,73.48799896240234
2011-08-10,73.45899963378906
2011-08-11,73.48799896240234
2011-08-12,73.53199768066406
2011-08-15,73.49500274658203
2011-08-16,72.78900146484375
2011-08-17,73.3949966430664
2011-08-18,73.37300109863281
2011-08-19,73.37100219726562
2011-08-22,72.90499877929688
2011-08-23,73.36199951171875
2011-08-24,73.00299835205078
2011-08-25,72.42400360107422
2011-08-26,72.25399780273438
2011-08-29,71.9489974975586
2011-08-30,72.61299896240234
2011-08-31,72.60299682617188
2011-09-01,72.39099884033203
2011-09-02,72.41500091552734
2011-09-05,72.62899780273438
2011-09-06,72.39600372314453
2011-09-07,72.87000274658203
2011-09-08,72.75199890136719
2011-09-09,72.822998046875
2011-09-12,73.375
2011-09-13,73.04499816894531
2011-09-14,73.08100128173828
2011-09-15,73.2300033569336
2011-09-16,73.6969985961914
2011-09-19,73.64600372314453
2011-09-20,73.76899719238281
2011-09-21,73.69300079345703
2011-09-22,73.63200378417969
2011-09-23,73.6449966430664
2011-09-26,73.47200012207031
2011-09-27,73.7030029296875
2011-09-28,73.62100219726562
2011-09-29,73.87999725341797
2011-09-30,73.91200256347656
2011-10-03,73.76200103759766
2011-10-04,73.9530029296875
2011-10-05,73.10600280761719
2011-10-06,74.51399993896484
2011-10-07,74.21700286865234
2011-10-10,73.76000213623047
2011-10-11,74.17400360107422
2011-10-12,73.94100189208984
2011-10-13,74.2229995727539
2011-10-14,74.31999969482422
2011-10-17,74.03800201416016
2011-10-18,74.43499755859375
2011-10-19,74.49299621582031
2011-10-20,74.57499694824219
2011-10-21,74.7300033569336
2011-10-24,73.85600280761719
2011-10-25,74.59300231933594
2011-10-26,74.6989974975586
2011-10-27,74.81600189208984
2011-10-28,74.87999725341797
2011-10-31,74.9260025024414
2011-11-01,74.5199966430664
2011-11-02,74.98699951171875
2011-11-03,74.9520034790039
2011-11-04,74.88500213623047
2011-11-07,75.19300079345703
2011-11-08,74.95600128173828
2011-11-09,74.95600128173828
2011-11-10,75.0479965209961
2011-11-11,74.9520034790039
2011-11-14,74.4520034790039
2011-11-15,75.14800262451172
2011-11-16,75.11499786376953
2011-11-17,75.13300323486328
2011-11-18,75.36199951171875
2011-11-21,75.66600036621094
2011-11-22,75.24299621582031
2011-11-23,75.3239974975586
2011-11-24,75.33200073242188
2011-11-25,75.39399719238281
2011-11-28,75.39600372314453
2011-11-29,75.72000122070312
2011-11-30,75.65799713134766
2011-12-01,75.48600006103516
2011-12-02,75.69499969482422
2011-12-05,76.26399993896484
2011-12-06,75.7229995727539
2011-12-07,75.68000030517578
2011-12-08,75.8290023803711
2011-12-09,76.16899871826172
2011-12-12,76.11399841308594
2011-12-13,76.13500213623047
2011-12-14,76.48799896240234
2011-12-15,75.66799926757812
2011-12-16,75.48100280761719
2011-12-19,75.55500030517578
2011-12-20,79.427001953125
2011-12-21,79.49400329589844
2011-12-22,79.83999633789062
2011-12-23,79.6780014038086
2011-12-26,79.15699768066406
2011-12-27,79.27799987792969
2011-12-28,80.16200256347656
2011-12-29,80.4990005493164
2011-12-30,80.08799743652344
2012-01-02,80.302001953125
2012-01-03,80.4530029296875
2012-01-04,80.62100219726562
2012-01-05,80.61900329589844
2012-01-06,80.16600036621094
2012-01-09,80.65699768066406
2012-01-10,80.11799621582031
2012-01-11,81.1780014038086
2012-01-12,81.5979995727539
2012-01-13,81.16400146484375
2012-01-16,81.83300018310547
2012-01-17,82.23799896240234
2012-01-18,82.48100280761719
2012-01-19,82.41000366210938
2012-01-20,82.33699798583984
2012-01-23,82.10700225830078
2012-01-24,82.94400024414062
2012-01-25,82.9749984741211
2012-01-26,82.96900177001953
2012-01-27,75.64099884033203
2012-01-30,82.58300018310547
2012-01-31,75.64099884033203
2012-02-01,83.06700134277344
2012-02-02,83.14600372314453
2012-02-03,83.15899658203125
2012-02-06,83.04900360107422
2012-02-07,83.00700378417969
2012-02-08,82.88800048828125
2012-02-09,82.94400024414062
2012-02-10,82.6240005493164
2012-02-13,82.73100280761719
2012-02-14,82.41100311279297
2012-02-15,82.26399993896484
2012-02-16,81.85700225830078
2012-02-17,81.90899658203125
2012-02-20,81.71099853515625
2012-02-21,80.87300109863281
2012-02-22,80.94400024414062
2012-02-23,80.7229995727539
2012-02-24,80.35399627685547
2012-02-27,80.34500122070312
2012-02-28,80.35199737548828
2012-02-29,80.39700317382812
2012-03-01,80.37300109863281
2012-03-02,80.40599822998047
2012-03-05,80.8270034790039
2012-03-06,80.3239974975586
2012-03-07,80.30999755859375
2012-03-08,80.31400299072266
2012-03-09,80.31500244140625
2012-03-12,80.44999694824219
2012-03-13,80.625
2012-03-14,80.39299774169922
2012-03-15,80.40699768066406
2012-03-16,80.4260025024414
2012-03-19,80.00800323486328
2012-03-20,80.4000015258789
2012-03-21,80.65299987792969
2012-03-22,80.39700317382812
2012-03-23,80.4020004272461
2012-03-26,80.39299774169922
2012-03-27,80.17400360107422
2012-03-28,80.46299743652344
2012-03-29,80.44499969482422
2012-03-30,80.44100189208984
2012-04-02,80.6050033569336
2012-04-03,80.41200256347656
2012-04-04,80.63300323486328
2012-04-05,80.46399688720703
2012-04-06,80.46399688720703
2012-04-09,80.43299865722656
2012-04-10,80.26100158691406
2012-04-11,80.62000274658203
2012-04-12,80.45099639892578
2012-04-13,80.40399932861328
2012-04-16,81.0999984741211
2012-04-17,80.41400146484375
2012-04-18,80.62899780273438
2012-04-19,80.48899841308594
2012-04-20,80.56400299072266
2012-04-23,80.43099975585938
2012-04-24,80.47200012207031
2012-04-25,80.44999694824219
2012-04-26,80.45899963378906
2012-04-27,80.58999633789062
2012-04-30,80.28399658203125
2012-05-01,80.28399658203125
2012-05-02,80.5199966430664
2012-05-03,80.49199676513672
2012-05-04,80.39800262451172
2012-05-07,81.0250015258789
2012-05-08,80.50900268554688
2012-05-09,80.4280014038086
2012-05-10,80.48999786376953
2012-05-11,80.54900360107422
2012-05-14,80.6709976196289
2012-05-15,80.302001953125
2012-05-16,80.49600219726562
2012-05-17,80.38099670410156
2012-05-18,80.4280014038086
2012-05-21,79.91799926757812
2012-05-22,80.12999725341797
2012-05-23,80.88899993896484
2012-05-24,80.88899993896484
2012-05-25,80.69300079345703
2012-05-28,81.04199981689453
2012-05-29,80.72699737548828
2012-05-30,80.73200225830078
2012-05-31,80.8219985961914
2012-06-01,80.65599822998047
2012-06-04,79.94300079345703
2012-06-05,80.03500366210938
2012-06-06,80.54199981689453
2012-06-07,79.94100189208984
2012-06-08,80.7040023803711
2012-06-11,80.31099700927734
2012-06-12,81.0770034790039
2012-06-13,80.46399688720703
2012-06-14,80.47200012207031
2012-06-15,80.10600280761719
2012-06-18,80.36499786376953
2012-06-19,80.71600341796875
2012-06-20,80.13200378417969
2012-06-21,80.28800201416016
2012-06-22,81.4280014038086
2012-06-25,80.48799896240234
2012-06-26,80.25800323486328
2012-06-27,80.42500305175781
2012-06-28,80.51799774169922
2012-06-29,80.2770004272461
2012-07-02,80.04399871826172
2012-07-03,80.81600189208984
2012-07-04,80.21800231933594
2012-07-05,80.61000061035156
2012-07-06,81.18800354003906
2012-07-09,81.14600372314453
2012-07-10,80.27999877929688
2012-07-11,80.73999786376953
2012-07-12,80.65799713134766
2012-07-13,80.2490005493164
2012-07-16,80.28900146484375
2012-07-17,80.00499725341797
2012-07-18,80.27300262451172
2012-07-19,80.05699920654297
2012-07-20,80.45999908447266
2012-07-23,80.88400268554688
2012-07-24,80.46900177001953
2012-07-25,80.57599639892578
2012-07-26,80.2020034790039
2012-07-27,79.88400268554688
2012-07-30,80.34100341796875
2012-07-31,80.27999877929688
2012-08-01,80.34600067138672
2012-08-02,80.66999816894531
2012-08-03,81.01000213623047
2012-08-06,79.78299713134766
2012-08-07,79.79100036621094
2012-08-08,80.11599731445312
2012-08-09,80.00299835205078
2012-08-10,80.23999786376953
2012-08-13,80.06300354003906
2012-08-14,80.09600067138672
2012-08-15,80.50499725341797
2012-08-16,80.29100036621094
2012-08-17,79.77999877929688
2012-08-20,80.46600341796875
2012-08-21,80.13300323486328
2012-08-22,79.95700073242188
2012-08-23,79.61100006103516
2012-08-24,79.86499786376953
2012-08-27,80.13600158691406
2012-08-28,80.12100219726562
2012-08-29,79.92400360107422
2012-08-30,80.23799896240234
2012-08-31,80.49299621582031
2012-09-03,80.57099914550781
2012-09-04,79.95099639892578
2012-09-05,80.40799713134766
2012-09-06,80.16400146484375
2012-09-07,80.22100067138672
2012-09-10,79.7770004272461
2012-09-11,80.54299926757812
2012-09-12,80.06500244140625
2012-09-13,80.55599975585938
2012-09-14,80.16200256347656
2012-09-17,80.49099731445312
2012-09-18,80.4489974975586
2012-09-19,80.46700286865234
2012-09-20,80.30999755859375
2012-09-21,80.18199920654297
2012-09-24,80.76200103759766
2012-09-25,80.0510025024414
2012-09-26,80.58699798583984
2012-09-27,80.15899658203125
2012-09-28,79.93900299072266
2012-10-01,80.85399627685547
2012-10-02,80.51499938964844
2012-10-03,80.45999908447266
2012-10-04,80.45099639892578
2012-10-05,79.7020034790039
2012-10-08,80.17500305175781
2012-10-09,79.85700225830078
2012-10-10,80.22200012207031
2012-10-11,79.89199829101562
2012-10-12,79.73999786376953
2012-10-15,80.16100311279297
2012-10-16,79.97599792480469
2012-10-17,79.42500305175781
2012-10-18,79.87100219726562
2012-10-19,80.16699981689453
2012-10-22,80.23100280761719
2012-10-23,79.93800354003906
2012-10-24,79.9739990234375
2012-10-25,79.86699676513672
2012-10-26,80.19200134277344
2012-10-29,79.8010025024414
2012-10-30,79.78600311279297
2012-10-31,79.71700286865234
2012-11-01,80.15499877929688
2012-11-02,80.072998046875
2012-11-05,80.43099975585938
2012-11-06,79.97699737548828
2012-11-07,80.01499938964844
2012-11-08,80.06099700927734
2012-11-09,80.11399841308594
2012-11-12,79.87200164794922
2012-11-13,80.31199645996094
2012-11-14,80.58300018310547
2012-11-15,80.52799987792969
2012-11-16,80.2300033569336
2012-11-19,80.49600219726562
2012-11-20,79.90299987792969
2012-11-21,79.76799774169922
2012-11-22,79.5780029296875
2012-11-23,80.1709976196289
2012-11-26,79.50499725341797
2012-11-27,79.72200012207031
2012-11-28,80.02200317382812
2012-11-29,79.87899780273438
2012-11-30,79.98699951171875
2012-12-03,79.96900177001953
2012-12-04,79.78500366210938
2012-12-05,80.0739974975586
2012-12-06,80.20899963378906
2012-12-07,80.22100067138672
2012-12-10,79.87000274658203
2012-12-11,79.33699798583984
2012-12-12,79.9219970703125
2012-12-13,79.73200225830078
2012-12-14,79.68299865722656
2012-12-17,79.33599853515625
2012-12-18,79.01000213623047
2012-12-19,79.46499633789062
2012-12-20,79.81999969482422
2012-12-21,79.40599822998047
2012-12-24,79.16999816894531
2012-12-25,79.16999816894531
2012-12-26,79.34300231933594
2012-12-27,79.0999984741211
2012-12-28,78.87699890136719
2012-12-31,78.24199676513672
2013-01-01,78.38200378417969
2013-01-02,78.302001953125
2013-01-03,79.00399780273438
2013-01-04,78.82099914550781
2013-01-07,78.20899963378906
2013-01-08,77.83799743652344
2013-01-09,78.81099700927734
2013-01-10,78.51300048828125
2013-01-11,77.29199981689453
2013-01-14,78.0739974975586
2013-01-15,78.48600006103516
2013-01-16,78.86199951171875
2013-01-17,78.73699951171875
2013-01-18,78.07599639892578
2013-01-21,78.5790023803711
2013-01-22,78.13400268554688
2013-01-23,78.49600219726562
2013-01-24,78.177001953125
2013-01-25,77.96299743652344
2013-01-28,78.08499908447266
2013-01-29,78.19200134277344
2013-01-30,77.91899871826172
2013-01-31,78.13800048828125
2013-02-01,78.10700225830078
2013-02-04,77.75199890136719
2013-02-05,77.7699966430664
2013-02-06,77.37100219726562
2013-02-07,77.31400299072266
2013-02-08,78.03399658203125
2013-02-11,77.26899719238281
2013-02-12,76.88200378417969
2013-02-13,76.91000366210938
2013-02-14,77.93599700927734
2013-02-15,77.44400024414062
2013-02-18,77.447998046875
2013-02-19,77.5790023803711
2013-02-20,77.3030014038086
2013-02-21,78.12200164794922
2013-02-22,77.54399871826172
2013-02-25,77.4520034790039
2013-02-26,78.76599884033203
2013-02-27,77.61000061035156
2013-02-28,77.34500122070312
2013-03-01,77.84500122070312
2013-03-04,77.4729995727539
2013-03-05,77.31500244140625
2013-03-06,77.36799621582031
2013-03-07,77.83399963378906
2013-03-08,77.2030029296875
2013-03-11,78.3550033569336
2013-03-12,77.11499786376953
2013-03-13,77.24400329589844
2013-03-14,77.60600280761719
2013-03-15,76.69499969482422
2013-03-18,77.12799835205078
2013-03-19,77.18900299072266
2013-03-20,77.63099670410156
2013-03-21,76.81900024414062
2013-03-22,77.13600158691406
2013-03-25,76.75800323486328
2013-03-26,77.72899627685547
2013-03-27,76.86399841308594
2013-03-28,76.77100372314453
2013-03-29,76.77100372314453
2013-04-01,76.59200286865234
2013-04-02,76.59200286865234
2013-04-03,76.74600219726562
2013-04-04,76.53299713134766
2013-04-05,75.91699981689453
2013-04-08,76.66699981689453
2013-04-09,76.74400329589844
2013-04-10,76.427001953125
2013-04-11,76.8740005493164
2013-04-12,77.04900360107422
2013-04-15,76.6240005493164
2013-04-16,76.85099792480469
2013-04-17,76.20600128173828
2013-04-18,77.26300048828125
2013-04-19,77.14399719238281
2013-04-22,77.06999969482422
2013-04-23,76.44200134277344
2013-04-24,76.44200134277344
2013-04-25,76.5780029296875
2013-04-26,77.13600158691406
2013-04-29,76.5770034790039
2013-04-30,76.48100280761719
2013-05-01,76.04199981689453
2013-05-02,76.9520034790039
2013-05-03,77.1989974975586
2013-05-06,76.81300354003906
2013-05-07,76.71600341796875
2013-05-08,76.8219985961914
2013-05-09,76.36499786376953
2013-05-10,77.16600036621094
2013-05-13,76.76000213623047
2013-05-14,76.51799774169922
2013-05-15,76.65299987792969
2013-05-16,76.28700256347656
2013-05-17,76.29100036621094
2013-05-20,76.73999786376953
2013-05-21,76.25800323486328
2013-05-22,76.16799926757812
2013-05-23,76.87899780273438
2013-05-24,76.3239974975586
2013-05-27,76.73799896240234
2013-05-28,76.45500183105469
2013-05-29,76.80999755859375
2013-05-30,76.30899810791016
2013-05-31,76.00599670410156
2013-06-03,76.57599639892578
2013-06-04,76.0270004272461
2013-06-05,76.44599914550781
2013-06-06,76.20999908447266
2013-06-07,75.61699676513672
2013-06-10,75.61699676513672
2013-06-11,75.61699676513672
2013-06-12,75.61699676513672
2013-06-13,76.08599853515625
2013-06-14,76.16799926757812
2013-06-17,76.46199798583984
2013-06-18,76.49199676513672
2013-06-19,76.3219985961914
2013-06-20,76.98100280761719
2013-06-21,76.47000122070312
2013-06-24,77.12999725341797
2013-06-25,76.48500061035156
2013-06-26,76.80799865722656
2013-06-27,76.52899932861328
2013-06-28,76.26799774169922
2013-07-01,76.93099975585938
2013-07-02,76.2509994506836
2013-07-03,76.66500091552734
2013-07-04,76.0739974975586
2013-07-05,76.91999816894531
2013-07-08,76.66699981689453
2013-07-09,76.26100158691406
2013-07-10,76.80999755859375
2013-07-11,75.3499984741211
2013-07-12,76.37100219726562
2013-07-15,76.42900085449219
2013-07-16,76.15799713134766
2013-07-17,76.33799743652344
2013-07-18,76.70700073242188
2013-07-19,76.48300170898438
2013-07-22,76.38200378417969
2013-07-23,76.36599731445312
2013-07-24,76.10700225830078
2013-07-25,76.81999969482422
2013-07-26,75.93299865722656
2013-07-29,76.55899810791016
2013-07-30,76.74099731445312
2013-07-31,76.44400024414062
2013-08-01,76.3270034790039
2013-08-02,76.76799774169922
